gene,0,1,2,3,4,5,6
AC091153.2,-0.024669418,-0.057138838,0.008946554,-0.10822023,0.046586663,0.31556612,-0.10822048
AC091153.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRB2,-0.21772377,0.04013598,0.24400626,-0.047198195,0.042111535,0.16855423,-0.3767594
MED11,-0.10382111,0.03592709,0.027644321,-0.081611894,0.06879175,0.27258134,-0.276821
AC091153.4,-0.03163338,0.019527838,0.02600891,-0.03163338,0.046778195,-0.031633385,-0.0316334
CXCL16,-0.08870129,-0.077271126,0.12922096,0.0067160698,0.14440204,0.029610803,-0.26287702
ZMYND15,0.048964605,-0.027644422,-0.022187266,-0.015364995,0.074341156,-0.057652734,-0.1585359
TM4SF5,0.023086594,-0.018260358,-0.018260403,-0.018260477,-0.018260477,-0.018260477,-0.018260477
VMO1,0.011941369,-0.048311345,-0.011584413,0.0015858068,0.11056956,-0.048311472,-0.048311546
GLTPD2,-0.036470275,0.012332442,0.012087717,0.032691654,-0.036470152,0.06092908,-0.036469992
PSMB6,-0.21825358,0.019313702,0.12975189,-0.124299966,0.18901019,0.29677865,-0.21900277
AC233723.1,0.009825422,-0.03154069,0.02610168,-0.031540804,-0.031540796,0.07481805,-0.031540647
PLD2,-0.024186807,0.002367638,0.08697666,-0.04187332,-0.02122576,0.038319133,-0.15033908
MINK1,-0.0021488096,0.09148363,-0.029334066,-0.13346466,-0.11895654,0.28336933,-0.11836263
CHRNE,-0.029692182,0.0740935,-0.014287505,-0.06944592,-0.034186326,0.1784448,-0.2197506
C17orf107,-0.03169061,0.081997536,-0.05026291,-0.033102725,0.022857254,0.058412667,-0.10345647
GP1BA,-0.023537,-0.029107833,0.13254507,-0.019792775,-0.071197815,0.0359752,-0.098472565
SLC25A11,-0.18379822,-0.028800756,0.13460448,-0.0692989,0.21380472,0.15382977,-0.15019403
RNF167,-0.12824765,0.0047817854,0.028350273,-0.06278745,-0.015137665,0.44818074,-0.13514517
PFN1,-0.52291995,0.08246554,0.39173558,-0.22128895,0.33255085,0.5606987,-0.6296736
ENO3,-0.015855959,0.03361074,-0.025314089,-0.028310047,0.033283178,-0.0039549884,0.058742236
SPAG7,-0.21132357,-0.0006145891,0.17392752,-0.0833156,0.17027548,0.20007,-0.22601017
CAMTA2,-0.077518046,0.04452841,0.08600184,-0.026302693,-0.051112838,0.08659241,-0.07940653
AC004771.4,-0.013907251,-0.006465755,-0.029937599,-0.020788142,0.02202547,0.05938992,0.15501568
AC004771.2,0.013008859,0.01932928,-0.010420095,0.0011007787,-0.048287105,0.02616311,-0.048287127
AC004771.5,0.0097934995,-0.031572293,-0.031572286,0.039256904,-0.031572267,0.075600006,-0.031572126
AC004771.3,-0.0053220685,-0.0011369255,-0.040822268,0.077213675,-0.040822033,0.04615522,-0.040822033
INCA1,-0.063281685,0.019188426,0.026019024,0.053908933,-0.06328139,0.10521229,-0.06328109
KIF1C,-0.07806469,-0.028726587,0.07413861,-0.018599777,0.102240264,0.057914305,-0.13202174
AC004771.1,-0.018260289,-0.018260356,-0.0182604,-0.018260477,0.060115714,-0.018260475,-0.018260472
SLC52A1,-0.040793955,-0.040793855,-0.04079379,0.08047111,0.021316346,0.135085,-0.040793672
AC012146.3,-0.018260289,0.032877862,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
ZFP3,-0.022412935,-0.01416866,0.036151778,-0.06188821,0.03446529,0.100189865,-0.08951628
ZNF232,-0.04746067,-0.022701234,0.044930633,-0.04225898,0.02207523,0.1581744,-0.095051885
AC012146.1,-0.063974746,0.0053079724,-0.01915914,-0.048409294,0.008125963,0.29691494,-0.098311394
USP6,-0.0593124,0.0034443678,0.017824862,0.077671655,-0.046986748,0.08946368,-0.07956887
ZNF594,0.02173682,-0.026624303,0.0067426804,-0.062166862,0.014268679,0.12348185,-0.17627524
AC087500.1,-0.14437672,-0.10514541,0.13480432,0.062557526,0.22533755,0.034677662,-0.28686664
SCIMP,-0.24208382,-0.10455077,0.22625679,-0.02157631,0.33295,0.1102472,-0.31859738
AC087500.2,-0.04071757,-0.04071745,0.006966741,-0.040717207,0.097605035,0.12454225,-0.040717177
RABEP1,-0.19525547,-0.020699201,0.16613376,-0.050560914,0.10838534,0.31756434,-0.42033905
NUP88,-0.100836895,-0.05507921,0.045567803,-0.07588877,0.06511275,0.4325866,-0.29884025
AC015727.1,0.0068334127,0.012094774,-0.051602785,-0.05160266,0.097073734,0.015555275,-0.051602565
RPAIN,-0.09411884,0.020748496,0.01594508,-0.10069772,0.023682503,0.36789325,-0.19029346
AC004148.1,-0.039188586,-0.010084893,0.06412629,0.050600443,-0.043695066,0.012018172,-0.07755123
C1QBP,-0.14804992,-0.04589168,0.07881362,-0.13514474,0.1403288,0.43589815,-0.22114187
DHX33,-0.08131682,-0.041275907,0.10835683,-0.085346304,0.04731297,0.24130912,-0.21992102
DHX33-DT,-0.018260289,-0.018260356,0.03935596,-0.018260477,-0.018260477,-0.018260475,-0.018260472
DERL2,-0.078464806,-0.030281765,0.02724952,-0.049776748,0.121465,0.19061868,-0.17731485
MIS12,-0.11033953,-0.013732048,-0.030211322,0.030703634,0.13741149,0.15142883,-0.025803853
NLRP1,0.017599626,-0.019765466,0.09858754,-0.03538098,-0.09156895,0.09909108,-0.32247862
AC055839.2,0.015838606,-0.029351268,0.0089007495,-0.014040358,-0.05767957,0.05662394,0.15513265
AC135726.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007846.1,-0.06061907,0.053320896,0.06534425,-0.01894119,-0.06061882,0.0573456,-0.060618713
WSCD1,0.009783905,0.0697608,-0.03158194,-0.03158195,-0.031581957,-0.03158199,-0.031582113
AC104770.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC055872.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIPL1,-0.025817877,-0.025817877,-0.025817877,0.044997733,-0.025817879,0.08621875,-0.025817895
PIMREG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITPNM3,0.02003789,0.0149271,0.016722899,-0.043619066,-0.0027586555,-0.07531619,0.08570553
KIAA0753,-0.067346334,0.0064279763,0.09533778,-0.059258785,-0.017680181,0.113366686,-0.033739366
AC004706.3,0.0155317355,-0.025826218,-0.025826188,-0.025826126,-0.025826091,-0.025826009,0.30779475
TXNDC17,-0.09504948,-0.112481855,0.14600107,-0.059975564,0.12053701,0.19168806,-0.14604062
MED31,-0.101755485,0.03352549,0.00067237666,-0.024365893,-0.050820976,0.36876187,-0.16875
C17orf100,-0.030571796,-0.022568073,0.024292333,-0.06737945,-0.0140042445,0.19731602,0.042646397
AC004706.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC13A5,-0.02581852,-0.025818622,0.03181291,-0.025818544,-0.025818514,0.086218596,-0.025818491
XAF1,-0.19584645,-0.113302745,0.280929,0.03827065,0.09119441,0.09507248,-0.15893771
FBXO39,-0.03689986,0.01874484,0.0428884,-0.040100534,0.02500921,0.008911004,-0.016916942
TEKT1,0.022918591,0.011842045,-0.038343716,0.008003507,-0.027680568,0.03552657,-0.06584407
ALOX12-AS1,-0.053301353,0.014270444,0.017951883,0.010316384,0.01917707,0.13932471,-0.31212354
AC027763.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC040977.1,-0.07655477,-0.009751978,0.044156607,-0.06318316,0.070525184,0.18389508,-0.1245308
ALOX12,-0.045204204,0.06179786,-0.001743252,-0.027407927,-0.04405789,0.10675439,-0.029598525
RNASEK,-0.3787822,0.12041672,0.28327662,-0.15807594,0.33546054,0.18333682,-0.5985164
C17orf49,-0.20423795,0.022722466,0.098266475,-0.09079487,0.1376328,0.3552004,-0.2852021
MIR497HG,0.015648585,-0.02570914,-0.025709137,-0.025709134,-0.025709132,0.086327076,-0.02570907
BCL6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A13,-0.016280051,-0.01097104,0.01299021,-0.052439816,0.035337035,0.11898397,-0.12994798
SLC16A11,-0.025790555,-0.025790464,-0.025790496,-0.025790561,-0.025790598,0.19828238,-0.025790684
CLEC10A,-0.1752612,-0.06210918,0.080297,-0.106457934,0.46502602,0.024286602,-0.19568497
ASGR2,-0.06905179,-0.012578931,0.17524442,-0.029737838,-0.028351393,0.039790206,-0.23314306
ASGR1,-0.17563418,0.006588722,0.19336373,0.013863151,0.1397928,-0.018656585,-0.3502153
DLG4,-0.08054331,-0.03473296,0.092019476,0.01194748,-0.0065170745,0.1485566,-0.12734856
ACADVL,-0.10735254,0.05221341,0.09552343,-0.15418921,0.045771606,0.22398396,-0.16290054
DVL2,-0.029654453,-0.059572138,0.010598101,-0.085675806,0.04429167,0.30514243,-0.12709077
PHF23,-0.10819173,0.06664889,0.11965051,-0.08195432,0.1066651,-0.03612039,-0.21487255
GABARAP,-0.5702235,0.023033496,0.4961927,-0.12527154,0.48599243,0.26743364,-0.69720566
CTDNEP1,-0.30046216,0.06924799,0.27850923,-0.16351816,0.12865639,0.32659888,-0.38986048
ELP5,-0.06132415,-0.02545913,-0.016293222,-0.064095356,0.052557305,0.3118488,-0.09526004
CLDN7,-0.047344666,0.041965257,-0.0009093559,0.0010497182,0.048366535,0.005251718,-0.112934716
SLC2A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC003688.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX2,-0.018260289,0.032877695,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
EIF5A,-0.30943084,0.023937764,0.19310628,-0.113590926,0.24227716,0.39386114,-0.44662267
GPS2,-0.11364948,-0.01151745,0.05901804,-0.09864408,0.050250933,0.36581656,-0.18819334
NEURL4,-0.05788536,0.06675923,0.065563455,-0.018100908,-0.06747353,0.056059055,-0.14253396
ACAP1,-0.14937106,0.0648881,-0.049957383,-0.11069932,-0.18330267,0.9252019,-0.38257718
KCTD11,-0.05505124,0.036084384,0.048890375,0.025001796,-0.018833216,-0.00393997,-0.10019343
AC026954.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNK1,-0.016704476,-0.037596803,-0.06325007,0.014317173,0.019169468,0.22175387,-0.06325038
PLSCR3,-0.14528792,-0.0003708603,0.11077573,-0.08953714,0.019921198,0.36376706,-0.21305005
TMEM256,-0.11083336,-0.062459398,0.1864535,-0.104351364,0.040143494,0.23250692,-0.14951259
NLGN2,0.040232703,-0.04292563,-0.06824874,-0.030300045,-0.06824874,0.28610057,-0.06824871
SPEM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPEM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPEM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM102,-0.13133082,0.06278038,0.07149939,-0.0007461883,0.023535347,0.103314765,-0.16826604
AC113189.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF11,0.052749123,-0.07060233,-0.043966804,-0.038735874,0.0012274194,0.11695856,0.11847551
AC113189.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRNB1,-0.061461687,0.017660258,-0.032614008,0.0022044163,0.051038016,0.15883645,-0.13115507
ZBTB4,-0.09326687,-0.07495147,-0.014428091,-0.05091619,0.10442915,0.45045134,-0.22115244
SLC35G6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2A,-0.1443781,0.047194324,0.10316733,-0.09359149,0.023774436,0.2654542,-0.19111459
TNFSF12,-0.14325337,-0.046705466,0.19723319,-0.10168888,0.059647467,0.23825826,-0.16579568
AC016876.3,-0.031634785,0.070687644,-0.031634588,-0.031634614,0.04677637,-0.031634778,-0.031634804
TNFSF13,-0.2847401,0.08742053,0.23168491,-0.09281389,0.24461745,0.026015738,-0.29566258
SENP3,-0.07059553,0.039959468,0.010122436,0.05096193,0.025841912,0.06415949,-0.2908582
EIF4A1,-0.31247243,0.1867554,0.13777025,-0.10791805,0.18097834,0.26631612,-0.5497615
CD68,-0.42160073,0.05743,0.37750953,-0.0865567,0.37889776,0.048456382,-0.5079626
AC016876.1,-0.039356787,0.012731611,-0.03030377,-0.07749938,0.06486791,0.19357418,-0.07749936
MPDU1,-0.14400929,0.027441425,0.062308665,-0.006804532,0.21203914,-0.040978245,-0.12626426
SOX15,-0.03152479,0.019636212,0.026117248,-0.031524878,-0.0315249,0.07200148,-0.03152492
FXR2,-0.0609686,0.016395446,0.059533846,-0.02666322,-0.04045721,0.15143189,-0.11290266
SHBG,-0.022685103,0.0094726905,-0.0044684643,-0.0039847973,0.0061774123,0.027180221,0.058625698
SAT2,-0.07497916,0.03773886,0.08254611,-0.037389454,-0.005284132,0.15490663,-0.3818075
ATP1B2,0.028200606,0.03914878,0.007885814,-0.040825766,-0.04082584,-0.040825836,-0.04082583
TP53,-0.12773211,-0.027790908,0.15380763,-0.12527719,0.09336173,0.21199179,-0.117120765
WRAP53,-0.040205017,-0.041160546,0.121362604,0.0061377645,-0.035998527,0.05735039,-0.15627001
EFNB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH2,0.024365675,-0.002486385,-0.018208528,-0.008504414,-0.0039137383,0.018433034,-0.07309481
KDM6B,-0.022712955,0.053303257,-0.05041311,0.0069950125,0.048694715,0.06086104,-0.29400715
TMEM88,-0.0036098494,-0.0063696033,0.015831394,-0.071154416,0.013527001,0.11869287,-0.096768275
NAA38,-0.16762224,0.07183222,0.1915552,-0.15243034,0.028105462,0.15901737,-0.100252725
CYB5D1,-0.010709572,0.0764356,-0.052793384,-0.008279769,-0.008009428,0.01947965,-0.091434576
CHD3,-0.19796503,0.022144476,0.12701772,-0.11535107,-0.013878888,0.56416076,-0.3602662
RNF227,-0.026991734,0.05823509,-0.030232072,-0.0076340744,-0.03486497,0.096966274,-0.09148789
KCNAB3,0.013731809,-0.0019556514,0.026297204,-0.04999718,-0.0020714966,0.032218564,-0.10183324
TRAPPC1,-0.2471122,0.01526211,0.24220183,-0.12738849,0.11736081,0.2791718,-0.23886766
CNTROB,-0.039201535,0.034176774,0.09174845,-0.11314709,-0.017625185,0.13638695,-0.23588376
GUCY2D,0.011803525,0.05177988,0.009462417,-0.048887927,-0.016757037,-0.03573636,-0.07967077
ALOX15B,0.06735951,0.0070750173,0.014999018,-0.0984015,-0.09840165,0.102226205,-0.09840167
AC129492.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALOX12B,-0.031635325,-0.031635337,0.026006952,0.1100233,-0.031635363,-0.0316354,-0.031635523
AC129492.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALOXE3,0.030717185,-0.001474397,0.004004171,-0.0408001,0.021891218,-0.0408001,-0.0408001
HES7,-0.018260289,-0.018260356,0.039355814,-0.018260477,-0.018260477,-0.018260475,-0.018260472
PER1,-0.103629865,0.11126398,-0.15269469,0.10992299,0.13654104,0.08828584,-0.3676286
VAMP2,-0.18783195,0.010813427,0.043283932,-0.015188262,0.014896082,0.55054307,-0.43715405
TMEM107,-0.07511002,0.05628381,-0.03642764,-0.01781889,0.060246367,0.15075924,-0.17168754
AC129492.4,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.09374775,-0.018260472
BORCS6,-0.12987617,-0.04347654,0.04406807,0.009568715,0.13868646,0.19898498,-0.1516635
AURKB,0.013209545,0.008064876,0.035738125,-0.031802204,-0.057676967,-0.01135126,0.06303638
LINC00324,-0.10626288,0.027709974,0.10717782,-0.043527603,0.06832565,0.052848853,-0.1870556
CTC1,0.01837938,-0.05311737,0.01889327,-0.0264986,-0.04799183,0.16101803,-0.06159338
PFAS,-0.04420488,0.027989184,-0.024824578,-0.050096124,0.093492456,0.10562645,-0.15864018
AC135178.6,-0.03160845,-0.03160842,0.026033815,-0.03160836,0.046803053,0.080449805,-0.031608324
SLC25A35,-0.04882162,-0.014435784,0.021664405,-0.06447381,0.09398695,0.13603072,-0.13872367
RANGRF,-0.052082933,-0.09985056,-0.02998324,-0.0041960776,0.10565481,0.33393863,-0.17929465
ARHGEF15,-0.018260289,0.03287802,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC135178.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC135178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODF4,-0.018260289,-0.018260356,0.039355744,-0.018260477,-0.018260477,-0.018260475,-0.018260472
KRBA2,-0.04528737,-0.0646806,0.0025120834,0.07462955,-0.014172655,0.16989699,-0.024550645
AC135178.4,-0.04206752,-0.0671943,0.025769597,-0.028670285,0.10297433,0.14347637,-0.10195678
RPL26,-0.3546058,-0.01697843,0.2544875,-0.17315431,0.19010417,0.5273879,-0.06567498
RNF222,-0.025567997,-0.025567995,-0.025567994,-0.02556799,-0.025567988,0.08646772,0.30804947
NDEL1,0.01747336,0.06987831,-0.07386443,-0.065334454,-0.07063288,0.28061056,-0.3963299
MYH10,-0.0048841,-0.0018235409,-0.0052984217,-0.024837675,-0.10273189,0.2771118,-0.1890155
CCDC42,0.029521445,0.08074075,-0.04082285,-0.040822815,-0.0408228,-0.04082272,-0.04082274
SPDYE4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFSD6L,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3R6,-0.06627475,0.08254822,0.06127192,-0.136556,0.046302933,0.0342774,-0.014268561
PIK3R5,0.0033607208,0.07658035,0.054642215,-0.054252487,-0.07361805,0.10344471,-0.582062
AC002091.2,-0.034840852,0.024925793,0.061632775,-0.060495853,-0.014259837,0.056375187,-0.060495995
AC002091.1,-0.050593704,-0.008759542,0.0873943,0.04528911,-0.07050547,0.059030548,-0.12976076
NTN1,0.031456575,-0.015195185,-0.034482803,-0.048342764,-0.047143467,0.124231465,0.103410065
AC005695.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005695.3,0.06506769,-0.040720593,-0.04072067,0.017915986,-0.04072089,0.035611976,-0.040720765
STX8,-0.070572995,-0.013088143,0.11186198,-0.019717235,-0.034875482,0.24290726,-0.47491956
AC005695.2,0.015695337,-0.0055903927,-0.045481242,-0.064890355,0.055932883,0.12105939,-0.11967104
AC087501.1,-0.04395356,0.025395272,0.0043741553,0.028978946,0.033261582,0.0014965885,-0.11891591
AC087501.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC087501.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC087501.4,-0.04211158,-0.011691604,0.10781516,-0.065788716,0.014927109,0.03493646,-0.0657889
CFAP52,0.010762897,-0.014837556,-0.048287768,0.053939454,-0.04828756,0.0971003,-0.048287556
AC118755.2,0.043063853,-0.036468495,-0.036468495,-0.03646849,0.03258934,0.05748375,-0.03646845
USP43,-0.039916772,0.07276255,-0.011279025,0.01655904,-0.021296259,-0.0038497609,-0.06320476
AC118755.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC027045.2,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.0937476,-0.018260472
DHRS7C,0.05690758,-0.025808286,-0.02580828,-0.025808267,-0.02580826,-0.02580823,-0.025808195
GSG1L2,0.056887824,-0.0258283,-0.025828293,-0.025828276,-0.025828267,-0.025828226,-0.025828129
AC027045.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP2R,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.09374796,-0.018260472
RCVRN,-0.008640282,0.109494835,-0.029890114,-0.060369607,-0.021221235,-0.012203889,-0.060369805
GAS7,-0.017137421,0.06211183,0.1522389,-0.065874256,-0.01288967,-0.09525432,-0.49931768
AC005291.2,-0.013910074,-0.032139707,0.0007432738,0.048317395,0.02070232,0.01429808,-0.04077807
MYH13,0.009735904,-0.031630225,-0.031630307,0.039199714,0.04678173,-0.03163017,-0.031630255
AC005291.1,-0.025822934,-0.02582283,-0.025822854,-0.025822902,0.052573364,0.086213514,-0.025822883
AC005323.2,-0.018260289,-0.018260356,0.039355874,-0.018260477,-0.018260477,-0.018260475,-0.018260472
MYH8,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.093747504,-0.018260472
MYH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH1,-0.018260289,-0.018260356,0.039355695,-0.018260477,-0.018260477,-0.018260475,-0.018260472
MYH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005323.1,-0.018260289,-0.018260356,-0.0182604,-0.018260477,0.060115967,-0.018260475,-0.018260472
MYH3,-0.08844576,0.035279542,-0.019992668,-0.027146332,0.02216005,0.20320594,0.027574815
AC002347.1,-0.025803907,0.025347346,0.031827103,-0.025803914,-0.025803952,-0.025804041,-0.025804037
SCO1,-0.12626874,-0.009681895,0.145692,-0.057165295,-0.022143755,0.28178096,-0.23721954
AC002347.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADPRM,-0.050228294,0.024862021,-0.05561199,0.008030429,0.08134168,0.07155826,-0.032124575
TMEM220,-0.027739787,-0.069894925,0.04442986,-0.05140209,-0.0143094435,0.3011408,-0.17124057
TMEM220-AS1,-0.047996383,-0.0078103407,0.04548047,-0.0063398425,-0.0015691499,0.0351971,0.10656229
AC015908.3,0.008638463,-0.01822412,0.054632444,-0.0031932853,-0.05140877,0.0060921283,-0.05140877
AC015908.4,-0.018260289,0.032877754,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
TMEM238L,0.051112026,0.019542037,-0.03161911,-0.031619087,-0.03161909,-0.031619098,-0.03161914
PIRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC015908.2,0.04235611,-0.036480486,-0.036480553,0.028015152,-0.03648063,0.056145165,-0.03648043
AC005548.1,0.023086952,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
SHISA6,-0.008561923,0.021533236,-0.027196482,-0.072896555,0.10740272,0.015219421,-0.07289635
AC005725.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH9,-0.03555512,0.05604548,0.033048622,0.06227094,-0.05369614,-0.07713813,-0.105210386
AC005209.1,-0.018260289,0.03287786,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC005410.2,0.05794762,-0.03316771,-0.032752413,0.023443153,-0.06048825,0.0490081,-0.060488265
ZNF18,-0.106623314,0.02297814,0.042534936,-0.016544344,-0.02102269,0.16992545,0.12540014
MAP2K4,-0.04375348,0.020386845,0.05488568,-0.08344862,0.0012022969,0.21378928,-0.34634882
AC005244.2,0.023086725,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC084167.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00670,-0.03649474,0.009253256,0.065189354,0.033352867,-0.03649446,-0.03649455,-0.036494497
AC068442.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOCD,0.03240704,-0.0004145462,-0.00022638957,-0.040698785,0.02260975,-0.040698655,-0.040698532
AC005358.1,0.043129146,-0.036479905,-0.036479898,-0.03647989,0.09826312,-0.036479853,-0.036479715
AC005358.2,-0.031505078,-0.03150496,0.08369664,-0.031504903,-0.031504933,0.0764855,-0.031505045
ARHGAP44,0.009695428,-0.0128221465,-0.048320193,0.004304312,0.055729292,0.025527488,-0.048319988
AC005277.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005277.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELAC2,-0.096703164,0.038367204,0.07886943,-0.1043276,0.060932055,0.19160105,-0.26506868
AC005303.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS3ST3A1,-0.0056336247,-0.0003192573,-0.0021604553,0.030394142,0.017902402,-0.04045609,-0.04045607
COX10-AS1,-0.106971614,-0.079777084,0.03837663,-0.10020823,0.07234811,0.5177481,-0.21645424
AC005304.2,-0.025816577,-0.025816668,-0.025816636,-0.025816571,0.052580293,0.08622053,-0.025816442
AC005304.1,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.093747765,-0.018260472
AC005304.3,-0.044736724,-0.044736724,0.0810166,0.011665057,0.07206138,-0.044736564,-0.044736445
COX10,-0.06600945,-0.053190127,0.018626383,-0.071049,0.11450612,0.27356878,-0.19561385
CDRT15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005224.1,0.023086587,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
HS3ST3B1,-0.109979406,0.0040465626,-0.072660446,-0.04280334,0.10845657,0.40712652,-0.19082256
AC005224.3,-0.040451024,0.003946968,0.0017856712,-0.040451005,0.037983596,0.12039375,-0.04045087
AC005224.2,-0.027311645,-0.07267034,-0.020349078,-0.072670475,-0.072670534,0.5159489,-0.07267094
AC022816.1,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.093747705,-0.018260472
AC013248.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005863.1,-0.018260289,-0.018260356,-0.0182604,0.052537177,-0.018260477,-0.018260475,-0.018260472
LINC02096,-0.025808169,-0.025808131,-0.025808105,-0.025808053,0.052588128,0.086228415,-0.025808001
AC005772.1,0.009747716,0.019543031,-0.031618163,-0.03161817,-0.031618178,0.08044013,-0.031618275
CDRT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005772.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDRT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMP22,-0.040682565,0.045169372,0.058869656,-0.06320424,0.05685709,-0.06320449,-0.063204296
AC005703.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005703.7,-0.025789106,-0.02578907,0.031842023,-0.025788998,0.052607115,-0.025788922,-0.02578902
AC005703.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005703.2,-0.018260289,0.03287788,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
TEKT3,-0.036325015,-0.036324907,0.01611977,-0.036324736,0.042098988,0.14907393,-0.03632492
AC005703.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDRT4,-0.013174098,-0.06918139,0.015665682,-0.090548314,-0.03488698,0.37789175,-0.08343546
TVP23C,-0.092193484,0.006807747,0.051088035,-0.094355196,0.0069390526,0.36777654,-0.27661675
AC005838.2,-0.00728879,-0.055646036,0.038381997,-0.009815172,-0.034451507,0.16711397,-0.10523289
CDRT1,0.025080234,0.0050045107,-0.02493082,-0.009666108,-0.0047116773,0.009963968,-0.054716073
